Date,Time,"Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V","Wind Speed (S-WCF 20759914:20941310-1), mph","Gust Speed (S-WCF 20759914:20941310-2), mph","Wind Direction (S-WCF 20759914:20941310-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Temperature (S-TMB 20759914:20160651-1), *F","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V"
09/12/20,12:25:00,0.6,722,58.60,50.59,30.240,0.000,0.1756,4.301,,,,65.44,64.67,7.9,12.0,0,,,,,,,,,,,,,,,
09/12/20,12:30:00,0.6,728,58.60,50.91,30.240,0.000,0.1752,4.311,,,,65.79,64.72,8.3,17.4,0,,,,,,,,,,,,,,,
09/12/20,12:35:00,0.6,737,58.40,51.78,30.240,0.000,0.1775,4.305,,,,66.81,64.72,6.6,15.4,0,,,,,,,,,,,,,,,
09/12/20,12:40:00,0.6,781,57.60,49.97,30.240,0.000,0.1762,4.302,,,,65.27,64.80,8.3,14.9,0,,,,,,,,,,,,,,,
09/12/20,12:45:00,0.6,717,58.00,50.84,30.240,0.000,0.1769,4.304,,,,66.00,64.85,6.6,15.4,0,,,,,,,,,,,,,,,
09/12/20,12:50:00,0.6,726,57.70,50.09,30.237,0.000,0.1746,4.305,,,,65.36,64.85,8.7,13.3,0,,,,,,,,,,,,,,,
09/12/20,12:55:00,0.6,411,59.20,52.15,30.243,0.000,0.1769,4.301,,,,66.81,64.89,6.6,13.7,0,,,,,,,,,,,,,,,
09/12/20,13:00:00,0.0,149,57.40,50.39,30.243,0.000,0.1738,4.299,,,,65.83,64.93,7.9,14.9,0,,,,,,,,,,,,,,,
09/12/20,13:05:00,0.6,723,58.60,50.27,30.243,0.000,0.1756,4.319,,,,65.10,64.97,7.9,13.3,0,,,,,,,,,,,,,,,
09/12/20,13:10:00,0.0,709,58.30,50.98,30.237,0.000,0.1762,4.307,,,,66.00,65.02,6.6,14.5,0,,,,,,,,,,,,,,,
09/12/20,13:15:00,0.6,711,58.30,51.74,30.240,0.000,0.1769,4.304,,,,66.81,65.02,6.6,10.8,0,,,,,,,,,,,,,,,
09/12/20,13:20:00,0.6,707,57.90,52.99,30.237,0.000,0.1756,4.301,,,,68.36,65.06,4.2,13.7,0,,,,,,,,,,,,,,,
09/12/20,13:25:00,0.0,704,56.50,51.01,30.237,0.000,0.1756,4.302,,,,66.94,65.10,7.1,10.8,0,,,,,,,,,,,,,,,
09/12/20,13:30:00,0.0,703,57.50,50.72,30.234,0.000,0.1728,4.305,,,,66.13,65.10,7.5,13.3,0,,,,,,,,,,,,,,,
09/12/20,13:35:00,0.6,696,57.10,51.25,30.234,0.000,0.1762,4.301,,,,66.90,65.15,5.0,10.0,0,,,,,,,,,,,,,,,
09/12/20,13:40:00,0.0,693,57.10,51.17,30.228,0.000,0.1703,4.301,,,,66.81,65.15,7.1,12.9,0,,,,,,,,,,,,,,,
09/12/20,13:45:00,0.0,686,56.40,50.16,30.228,0.000,0.1746,4.322,,,,66.09,65.19,8.3,13.3,0,,,,,,,,,,,,,,,
09/12/20,13:50:00,0.0,682,57.80,51.86,30.228,0.000,0.1732,4.308,,,,67.20,65.23,5.8,11.2,0,,,,,,,,,,,,,,,
09/12/20,13:55:00,0.0,676,56.00,49.93,30.222,0.000,0.1742,4.304,,,,66.04,65.23,8.7,14.9,0,,,,,,,,,,,,,,,
09/12/20,14:00:00,0.0,671,57.10,50.81,30.225,0.000,0.1738,4.301,,,,66.43,65.23,7.5,13.7,0,,,,,,,,,,,,,,,
09/12/20,14:05:00,0.0,664,56.60,50.26,30.222,0.000,0.1738,4.299,,,,66.09,65.27,7.9,12.0,0,,,,,,,,,,,,,,,
09/12/20,14:10:00,0.0,657,56.30,50.75,30.222,0.000,0.1732,4.317,,,,66.77,65.32,7.5,12.0,0,,,,,,,,,,,,,,,
09/12/20,14:15:00,0.0,651,56.60,50.46,30.220,0.000,0.1738,4.307,,,,66.30,65.32,7.5,12.0,0,,,,,,,,,,,,,,,
09/12/20,14:20:00,0.0,642,56.70,50.42,30.222,0.000,0.1738,4.302,,,,66.22,65.32,7.9,13.7,0,,,,,,,,,,,,,,,
09/12/20,14:25:00,0.0,638,57.30,50.67,30.217,0.000,0.1742,4.301,,,,66.17,65.36,7.5,14.1,0,,,,,,,,,,,,,,,
09/12/20,14:30:00,0.0,623,57.20,51.22,30.214,0.000,0.1756,4.299,,,,66.81,65.36,7.5,12.5,0,,,,,,,,,,,,,,,
09/12/20,14:35:00,0.0,616,56.20,50.51,30.214,0.000,0.1732,4.316,,,,66.56,65.40,6.6,12.9,0,,,,,,,,,,,,,,,
09/12/20,14:40:00,0.0,613,55.70,50.38,30.214,0.000,0.1746,4.307,,,,66.69,65.40,6.6,15.4,0,,,,,,,,,,,,,,,
09/12/20,14:45:00,0.0,609,56.50,50.21,30.214,0.000,0.1709,4.304,,,,66.09,65.40,7.9,12.5,0,,,,,,,,,,,,,,,
09/12/20,14:50:00,0.0,601,56.70,50.50,30.217,0.000,0.1738,4.304,,,,66.30,65.40,7.5,12.5,0,,,,,,,,,,,,,,,
09/12/20,14:55:00,0.0,591,56.90,51.24,30.211,0.000,0.1732,4.301,,,,66.99,65.40,5.8,10.4,0,,,,,,,,,,,,,,,
09/12/20,15:00:00,0.0,583,57.50,51.16,30.211,0.000,0.1703,4.299,,,,66.60,65.44,6.2,11.6,0,,,,,,,,,,,,,,,
09/12/20,15:05:00,0.0,573,57.40,50.80,30.208,0.000,0.1742,4.322,,,,66.26,65.44,6.2,9.5,0,,,,,,,,,,,,,,,
09/12/20,15:10:00,0.0,564,58.20,51.45,30.208,0.000,0.1746,4.307,,,,66.56,65.44,5.8,10.0,0,,,,,,,,,,,,,,,
09/12/20,15:15:00,0.0,556,58.00,52.16,30.208,0.000,0.1738,4.302,,,,67.41,65.49,5.8,11.2,0,,,,,,,,,,,,,,,
09/12/20,15:20:00,0.0,544,58.50,52.19,30.205,0.000,0.1742,4.301,,,,67.20,65.49,5.8,11.2,0,,,,,,,,,,,,,,,
09/12/20,15:25:00,0.0,534,59.50,51.73,30.205,0.000,0.1724,4.299,,,,66.22,65.49,7.1,12.9,0,,,,,,,,,,,,,,,
09/12/20,15:30:00,0.0,526,60.80,52.19,30.202,0.000,0.1695,4.317,,,,66.09,65.49,7.9,13.7,0,,,,,,,,,,,,,,,
09/12/20,15:35:00,0.0,516,60.20,52.57,30.202,0.000,0.1728,4.307,,,,66.77,65.49,6.6,12.9,0,,,,,,,,,,,,,,,
09/12/20,15:40:00,0.0,493,59.40,51.40,30.199,0.000,0.1714,4.301,,,,65.92,65.53,6.2,11.2,0,,,,,,,,,,,,,,,
09/12/20,15:45:00,0.0,457,60.00,51.91,30.202,0.000,0.1732,4.313,,,,66.17,65.53,6.2,11.2,0,,,,,,,,,,,,,,,
09/12/20,15:50:00,0.0,432,59.60,51.05,30.199,0.000,0.1709,4.308,,,,65.44,65.53,6.6,11.2,0,,,,,,,,,,,,,,,
09/12/20,15:55:00,0.0,449,59.40,51.96,30.199,0.000,0.1724,4.304,,,,66.51,65.53,6.2,13.7,0,,,,,,,,,,,,,,,
09/12/20,16:00:00,0.0,437,58.90,51.61,30.196,0.000,0.1724,4.302,,,,66.39,65.57,6.2,11.2,0,,,,,,,,,,,,,,,
09/12/20,16:05:00,0.0,199,58.80,51.01,30.196,0.000,0.1718,4.301,,,,65.79,65.57,6.6,12.5,0,,,,,,,,,,,,,,,
09/12/20,16:10:00,0.0,404,60.30,51.97,30.199,0.000,0.1718,4.299,,,,66.09,65.57,5.0,11.6,0,,,,,,,,,,,,,,,
09/12/20,16:15:00,0.0,437,59.70,51.09,30.193,0.000,0.1709,4.316,,,,65.44,65.57,6.6,12.0,0,,,,,,,,,,,,,,,
09/12/20,16:20:00,0.0,346,60.10,50.99,30.196,0.000,0.1709,4.304,,,,65.15,65.57,6.6,10.0,0,,,,,,,,,,,,,,,
09/12/20,16:25:00,0.0,417,60.30,52.13,30.196,0.000,0.1718,4.301,,,,66.26,65.62,5.0,10.8,0,,,,,,,,,,,,,,,
09/12/20,16:30:00,0.0,379,59.50,51.33,30.193,0.000,0.1714,4.299,,,,65.79,65.62,5.8,8.7,0,,,,,,,,,,,,,,,
09/12/20,16:35:00,0.0,324,60.40,50.64,30.193,0.000,0.1689,4.308,,,,64.63,65.62,7.1,12.0,0,,,,,,,,,,,,,,,
09/12/20,16:40:00,0.0,149,60.20,50.59,30.193,0.000,0.1714,4.301,,,,64.67,65.62,7.5,10.4,0,,,,,,,,,,,,,,,
09/12/20,16:45:00,0.0,151,61.50,50.69,30.196,0.000,0.1699,4.295,,,,64.16,65.62,6.2,10.8,0,,,,,,,,,,,,,,,
09/12/20,16:50:00,0.0,203,61.30,50.76,30.199,0.000,0.1703,4.305,,,,64.33,65.62,4.6,7.5,0,,,,,,,,,,,,,,,
09/12/20,16:55:00,0.0,178,61.50,50.32,30.199,0.000,0.1703,4.299,,,,63.78,65.66,5.8,11.2,0,,,,,,,,,,,,,,,
09/12/20,17:00:00,0.0,214,62.00,50.74,30.199,0.000,0.1709,4.305,,,,63.99,65.66,5.0,8.7,0,,,,,,,,,,,,,,,
09/12/20,17:05:00,0.0,239,61.80,50.58,30.202,0.000,0.1703,4.301,,,,63.90,65.66,5.4,9.1,0,,,,,,,,,,,,,,,
09/12/20,17:10:00,0.0,207,61.60,50.53,30.199,0.000,0.1703,4.304,,,,63.95,65.66,5.4,9.5,0,,,,,,,,,,,,,,,
09/12/20,17:15:00,0.0,232,61.80,50.41,30.199,0.000,0.1703,4.301,,,,63.73,65.66,6.6,12.0,0,,,,,,,,,,,,,,,
09/12/20,17:20:00,0.0,179,62.00,50.42,30.202,0.000,0.1689,4.299,,,,63.65,65.66,7.1,12.0,0,,,,,,,,,,,,,,,
09/12/20,17:25:00,0.0,137,62.00,50.02,30.205,0.000,0.1703,4.301,,,,63.22,65.66,7.5,11.6,0,,,,,,,,,,,,,,,
09/12/20,17:30:00,0.0,92,62.70,50.36,30.202,0.000,0.1699,4.301,,,,63.26,65.66,6.2,11.6,0,,,,,,,,,,,,,,,
09/12/20,17:35:00,0.0,79,63.20,50.29,30.205,0.000,0.1699,4.299,,,,62.96,65.66,5.0,8.7,0,,,,,,,,,,,,,,,
09/12/20,17:40:00,0.0,137,63.50,50.54,30.202,0.000,0.1695,4.299,,,,63.09,65.66,6.2,9.5,0,,,,,,,,,,,,,,,
09/12/20,17:45:00,0.0,157,63.40,50.66,30.202,0.000,0.1699,4.296,,,,63.26,65.62,6.2,11.2,0,,,,,,,,,,,,,,,
09/12/20,17:50:00,0.0,119,63.10,50.61,30.202,0.000,0.1685,4.305,,,,63.35,65.62,5.4,8.7,0,,,,,,,,,,,,,,,
09/12/20,17:55:00,0.0,116,63.30,50.37,30.202,0.000,0.1709,4.299,,,,63.00,65.62,6.2,9.1,0,,,,,,,,,,,,,,,
09/12/20,18:00:00,0.0,163,63.70,51.03,30.205,0.000,0.1689,4.304,,,,63.52,65.62,4.6,10.0,0,,,,,,,,,,,,,,,
09/12/20,18:05:00,0.0,154,63.40,50.94,30.205,0.000,0.1689,4.299,,,,63.56,65.62,4.2,8.7,0,,,,,,,,,,,,,,,
09/12/20,18:10:00,0.0,94,63.70,50.91,30.202,0.000,0.1695,4.301,,,,63.39,65.62,4.6,9.5,0,,,,,,,,,,,,,,,
09/12/20,18:15:00,0.0,98,64.50,50.68,30.199,0.000,0.1709,4.302,,,,62.79,65.62,6.2,9.5,0,,,,,,,,,,,,,,,
09/12/20,18:20:00,0.0,89,64.90,50.68,30.202,0.000,0.1695,4.299,,,,62.62,65.57,5.0,9.5,0,,,,,,,,,,,,,,,
09/12/20,18:25:00,0.0,58,65.20,50.56,30.205,0.000,0.1699,4.299,,,,62.36,65.57,2.9,6.6,0,,,,,,,,,,,,,,,
09/12/20,18:30:00,0.0,39,66.10,50.44,30.199,0.000,0.1699,4.299,,,,61.85,65.57,4.2,8.7,0,,,,,,,,,,,,,,,
09/12/20,18:35:00,0.0,41,66.70,50.56,30.199,0.000,0.1699,4.301,,,,61.72,65.57,4.2,7.9,0,,,,,,,,,,,,,,,
09/12/20,18:40:00,0.0,18,67.10,50.52,30.196,0.000,0.1699,4.299,,,,61.50,65.57,3.7,7.1,0,,,,,,,,,,,,,,,
09/12/20,18:45:00,0.0,13,67.80,50.27,30.193,0.000,0.1699,4.280,,,,60.95,65.53,3.7,6.6,0,,,,,,,,,,,,,,,
09/12/20,18:50:00,0.6,8,68.70,50.21,30.196,0.000,0.1703,4.292,,,,60.52,65.53,2.1,5.0,0,,,,,,,,,,,,,,,
09/12/20,18:55:00,1.2,3,69.40,50.32,30.196,0.000,0.1695,4.292,,,,60.35,65.53,2.5,5.0,0,,,,,,,,,,,,,,,
09/12/20,19:00:00,1.2,2,69.60,50.19,30.193,0.000,0.1695,4.292,,,,60.13,65.49,2.5,5.4,0,,,,,,,,,,,,,,,
09/12/20,19:05:00,1.2,1,69.50,49.82,30.193,0.000,0.1699,4.292,,,,59.79,65.49,2.1,4.6,0,,,,,,,,,,,,,,,
09/12/20,19:10:00,1.2,1,69.80,49.86,30.193,0.000,0.1709,4.290,,,,59.70,65.49,2.5,5.8,0,,,,,,,,,,,,,,,
09/12/20,19:15:00,1.8,1,70.00,49.60,30.193,0.000,0.1703,4.290,,,,59.36,65.44,2.5,4.6,0,,,,,,,,,,,,,,,
09/12/20,19:20:00,2.4,1,70.20,49.43,30.196,0.000,0.1695,4.290,,,,59.10,65.44,2.1,3.7,0,,,,,,,,,,,,,,,
09/12/20,19:25:00,1.8,1,70.30,49.59,30.196,0.000,0.1699,4.290,,,,59.23,65.40,2.1,4.6,0,,,,,,,,,,,,,,,
09/12/20,19:30:00,1.8,1,70.20,49.52,30.196,0.000,0.1709,4.289,,,,59.19,65.40,2.9,4.6,0,,,,,,,,,,,,,,,
09/12/20,19:35:00,2.4,1,70.30,49.18,30.196,0.000,0.1699,4.289,,,,58.80,65.36,1.7,3.3,0,,,,,,,,,,,,,,,
09/12/20,19:40:00,2.9,1,70.90,49.29,30.196,0.000,0.1699,4.289,,,,58.67,65.36,1.7,3.7,0,,,,,,,,,,,,,,,
09/12/20,19:45:00,3.5,1,71.20,49.23,30.193,0.000,0.1699,4.271,,,,58.50,65.32,1.2,2.5,0,,,,,,,,,,,,,,,
09/12/20,19:50:00,4.1,1,71.70,49.13,30.193,0.000,0.1714,4.281,,,,58.20,65.32,1.7,2.9,0,,,,,,,,,,,,,,,
09/12/20,19:55:00,4.1,1,71.90,49.29,30.193,0.000,0.1703,4.283,,,,58.28,65.27,1.7,3.3,0,,,,,,,,,,,,,,,
09/12/20,20:00:00,4.1,1,72.30,49.31,30.196,0.000,0.1703,4.284,,,,58.15,65.23,1.2,2.1,0,,,,,,,,,,,,,,,
09/12/20,20:05:00,4.7,1,72.20,49.44,30.199,0.000,0.1714,4.284,,,,58.32,65.23,1.7,2.5,0,,,,,,,,,,,,,,,
09/12/20,20:10:00,4.7,1,72.20,49.36,30.196,0.000,0.1714,4.284,,,,58.24,65.19,1.7,2.5,0,,,,,,,,,,,,,,,
09/12/20,20:15:00,4.7,1,72.30,49.44,30.202,0.000,0.1703,4.284,,,,58.28,65.19,2.1,3.3,0,,,,,,,,,,,,,,,
09/12/20,20:20:00,4.7,1,72.50,49.47,30.205,0.000,0.1703,4.284,,,,58.24,65.15,2.5,3.3,0,,,,,,,,,,,,,,,
09/12/20,20:25:00,6.5,1,72.90,49.08,30.208,0.000,0.1714,4.284,,,,57.68,65.10,1.7,3.7,0,,,,,,,,,,,,,,,
09/12/20,20:30:00,6.5,1,73.80,49.20,30.208,0.000,0.1703,4.284,,,,57.46,65.06,1.2,2.5,0,,,,,,,,,,,,,,,
09/12/20,20:35:00,6.5,1,74.40,49.37,30.208,0.000,0.1703,4.284,,,,57.42,65.06,1.2,2.5,0,,,,,,,,,,,,,,,
09/12/20,20:40:00,8.2,1,74.40,49.08,30.208,0.000,0.1718,4.283,,,,57.12,65.02,1.2,2.1,0,,,,,,,,,,,,,,,
09/12/20,20:45:00,13.5,1,75.50,48.89,30.208,0.000,0.1703,4.265,,,,56.51,64.97,0.4,1.7,0,,,,,,,,,,,,,,,
09/12/20,20:50:00,15.3,1,77.70,48.99,30.208,0.000,0.1709,4.277,,,,55.82,64.93,0.4,2.1,0,,,,,,,,,,,,,,,
09/12/20,20:55:00,13.5,1,77.80,49.27,30.208,0.000,0.1709,4.278,,,,56.08,64.89,0.8,3.3,0,,,,,,,,,,,,,,,
09/12/20,21:00:00,74.1,1,78.80,48.90,30.208,0.000,0.1724,4.280,,,,55.34,64.89,0.4,2.9,0,,,,,,,,,,,,,,,
09/12/20,21:05:00,100.0,1,81.20,48.98,30.202,0.000,0.1718,4.280,,,,54.60,64.85,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,21:10:00,24.1,1,80.00,49.68,30.199,0.000,0.1709,4.280,,,,55.73,64.80,0.4,2.5,0,,,,,,,,,,,,,,,
09/12/20,21:15:00,20.0,1,77.10,49.37,30.199,0.000,0.1718,4.280,,,,56.43,64.76,0.8,2.1,0,,,,,,,,,,,,,,,
09/12/20,21:20:00,15.9,1,76.80,49.26,30.199,0.000,0.1718,4.280,,,,56.43,64.72,1.2,2.5,0,,,,,,,,,,,,,,,
09/12/20,21:25:00,20.6,1,76.50,49.07,30.199,0.000,0.1709,4.280,,,,56.34,64.72,0.8,2.5,0,,,,,,,,,,,,,,,
09/12/20,21:30:00,84.7,1,77.50,48.58,30.196,0.000,0.1718,4.280,,,,55.47,64.67,0.0,1.7,0,,,,,,,,,,,,,,,
09/12/20,21:35:00,100.0,1,79.90,48.34,30.193,0.000,0.1718,4.280,,,,54.39,64.63,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,21:40:00,100.0,1,81.20,48.39,30.193,0.000,0.1703,4.280,,,,53.99,64.59,0.0,0.8,0,,,,,,,,,,,,,,,
09/12/20,21:45:00,100.0,1,81.50,48.53,30.193,0.000,0.1718,4.257,,,,54.04,64.55,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,21:50:00,100.0,1,82.00,48.31,30.187,0.000,0.1703,4.269,,,,53.65,64.50,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,21:55:00,100.0,1,84.60,48.20,30.187,0.000,0.1718,4.272,,,,52.68,64.46,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:00:00,100.0,1,86.80,48.46,30.187,0.000,0.1709,4.274,,,,52.25,64.46,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:05:00,100.0,1,87.40,48.34,30.187,0.000,0.1728,4.274,,,,51.94,64.42,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:10:00,100.0,1,87.40,48.34,30.187,0.000,0.1718,4.275,,,,51.94,64.37,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:15:00,100.0,1,88.00,47.96,30.187,0.000,0.1728,4.275,,,,51.37,64.33,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:20:00,100.0,1,87.90,48.62,30.184,0.000,0.1718,4.275,,,,52.07,64.29,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:25:00,100.0,1,84.10,48.26,30.187,0.000,0.1728,4.275,,,,52.90,64.25,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:30:00,100.0,1,83.10,48.84,30.184,0.000,0.1718,4.275,,,,53.82,64.20,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:35:00,81.8,1,82.60,48.46,30.187,0.000,0.1728,4.275,,,,53.60,64.20,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:40:00,45.9,1,80.90,48.42,30.187,0.000,0.1718,4.275,,,,54.13,64.16,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:45:00,27.6,1,79.20,48.44,30.187,0.000,0.1732,4.254,,,,54.73,64.12,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,22:50:00,25.9,1,78.20,48.44,30.187,0.000,0.1718,4.266,,,,55.08,64.07,1.2,3.3,0,,,,,,,,,,,,,,,
09/12/20,22:55:00,32.9,1,78.10,48.28,30.187,0.000,0.1732,4.269,,,,54.95,64.03,1.2,3.3,0,,,,,,,,,,,,,,,
09/12/20,23:00:00,100.0,1,81.20,47.49,30.184,0.000,0.1714,4.271,,,,53.08,64.03,0.4,2.5,0,,,,,,,,,,,,,,,
09/12/20,23:05:00,100.0,1,83.50,48.11,30.184,0.000,0.1728,4.272,,,,52.95,63.95,0.4,2.5,0,,,,,,,,,,,,,,,
09/12/20,23:10:00,100.0,1,83.90,47.76,30.181,0.000,0.1718,4.272,,,,52.47,63.95,0.0,0.8,0,,,,,,,,,,,,,,,
09/12/20,23:15:00,100.0,1,85.80,47.41,30.181,0.000,0.1728,4.272,,,,51.50,63.90,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:20:00,100.0,1,88.00,47.39,30.178,0.000,0.1724,4.272,,,,50.80,63.86,0.0,0.4,0,,,,,,,,,,,,,,,
09/12/20,23:25:00,100.0,1,89.10,47.51,30.178,0.000,0.1732,4.272,,,,50.58,63.86,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:30:00,100.0,1,89.40,47.03,30.178,0.000,0.1714,4.272,,,,50.00,63.78,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:35:00,100.0,1,90.30,47.03,30.178,0.000,0.1728,4.272,,,,49.74,63.78,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:40:00,100.0,1,90.60,47.03,30.175,0.000,0.1724,4.272,,,,49.65,63.73,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:45:00,100.0,1,91.10,47.13,30.175,0.000,0.1724,4.250,,,,49.60,63.69,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:50:00,100.0,1,91.30,47.19,30.175,0.000,0.1718,4.262,,,,49.60,63.65,0.0,0.0,0,,,,,,,,,,,,,,,
09/12/20,23:55:00,100.0,1,91.30,47.06,30.175,0.000,0.1724,4.266,,,,49.47,63.65,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,00:00:00,100.0,1,91.40,47.44,30.175,0.000,0.1718,4.268,,,,49.83,63.60,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,00:05:00,100.0,1,91.00,46.71,30.172,0.000,0.1724,4.268,,,,49.21,63.56,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,00:10:00,100.0,1,92.20,46.79,30.172,0.000,0.1718,4.268,,,,48.94,63.52,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,00:15:00,100.0,1,92.80,46.70,30.172,0.000,0.1724,4.268,,,,48.67,63.52,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,00:20:00,100.0,1,93.20,46.95,30.169,0.000,0.1724,4.268,,,,48.81,63.48,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,00:25:00,100.0,1,93.30,47.06,30.169,0.000,0.1728,4.269,,,,48.89,63.43,0.0,0.8,0,,,,,,,,,,,,,,,
09/13/20,00:30:00,100.0,1,93.40,47.00,30.172,0.000,0.1724,4.268,,,,48.81,63.39,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,00:35:00,100.0,1,93.40,46.78,30.172,0.000,0.1728,4.269,,,,48.58,63.35,0.8,1.7,0,,,,,,,,,,,,,,,
09/13/20,00:40:00,100.0,1,93.80,46.94,30.172,0.000,0.1714,4.268,,,,48.63,63.35,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,00:45:00,100.0,1,94.00,47.04,30.172,0.000,0.1732,4.247,,,,48.67,63.30,0.0,0.8,0,,,,,,,,,,,,,,,
09/13/20,00:50:00,100.0,1,94.20,47.10,30.172,0.000,0.1728,4.259,,,,48.67,63.26,0.0,0.4,0,,,,,,,,,,,,,,,
09/13/20,00:55:00,100.0,1,94.20,47.01,30.169,0.000,0.1732,4.262,,,,48.58,63.22,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,01:00:00,100.0,1,94.30,46.95,30.169,0.000,0.1732,4.263,,,,48.49,63.18,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,01:05:00,100.0,1,94.50,46.92,30.169,0.000,0.1732,4.265,,,,48.41,63.18,0.0,0.8,0,,,,,,,,,,,,,,,
09/13/20,01:10:00,100.0,1,94.50,47.05,30.169,0.000,0.1732,4.265,,,,48.54,63.13,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:15:00,100.0,1,94.60,46.90,30.166,0.000,0.1738,4.265,,,,48.36,63.09,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:20:00,100.0,1,95.20,47.20,30.163,0.000,0.1742,4.265,,,,48.49,63.05,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:25:00,100.0,1,95.20,46.93,30.160,0.000,0.1742,4.265,,,,48.23,63.05,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:30:00,100.0,1,95.50,47.02,30.160,0.000,0.1738,4.266,,,,48.23,63.00,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:35:00,100.0,1,95.70,46.99,30.157,0.000,0.1746,4.265,,,,48.14,62.96,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:40:00,100.0,1,95.50,46.57,30.160,0.000,0.1742,4.265,,,,47.78,62.92,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:45:00,100.0,1,95.90,46.82,30.160,0.000,0.1752,4.244,,,,47.91,62.92,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,01:50:00,100.0,1,96.00,46.93,30.157,0.000,0.1752,4.257,,,,48.00,62.88,0.0,1.2,0,,,,,,,,,,,,,,,
09/13/20,01:55:00,100.0,1,96.10,46.96,30.157,0.000,0.1752,4.259,,,,48.00,62.83,0.0,0.8,0,,,,,,,,,,,,,,,
09/13/20,02:00:00,100.0,1,96.00,47.16,30.157,0.000,0.1752,4.260,,,,48.23,62.83,0.8,1.2,0,,,,,,,,,,,,,,,
09/13/20,02:05:00,100.0,1,95.80,47.55,30.157,0.000,0.1752,4.260,,,,48.67,62.79,0.4,1.2,0,,,,,,,,,,,,,,,
09/13/20,02:10:00,100.0,1,95.50,47.90,30.157,0.000,0.1732,4.262,,,,49.12,62.75,0.0,0.0,0,,,,,,,,,,,,,,,
09/13/20,02:15:00,100.0,1,95.30,48.25,30.152,0.000,0.1752,4.262,,,,49.52,62.75,0.0,0.0,0,,,,,,,,,,,,,,,
